TranscriptID	Entrez
ENSGALT00000042816	428299
ENSGALT00000042816	428299
ENSGALT00000042816	428299
ENSGALT00000042816	428299
ENSGALT00000042816	428299
ENSGALT00000042816	431276
ENSGALT00000042816	431276
ENSGALT00000042816	431276
ENSGALT00000042816	431276
ENSGALT00000042816	431276
ENSGALT00000042816	431276
ENSGALT00000042816	431276
ENSGALT00000042816	100858224
ENSGALT00000042816	100858224
ENSGALT00000042816	100858224
ENSGALT00000042816	100858224
ENSGALT00000042816	100858224
ENSGALT00000042816	100858224
ENSGALT00000042816	100858224
ENSGALT00000042816	100858331
ENSGALT00000042816	100858331
ENSGALT00000042816	100858331
ENSGALT00000042816	100858331
ENSGALT00000042816	100858331
ENSGALT00000042816	100858331
ENSGALT00000042816	100858331
ENSGALT00000042816	100859868
ENSGALT00000042816	100859868
ENSGALT00000042816	100859868
ENSGALT00000042816	100859868
ENSGALT00000042816	100859868
ENSGALT00000042816	100859868
ENSGALT00000042816	100859868
ENSGALT00000040878	428293
ENSGALT00000040878	428293
ENSGALT00000040878	428293
ENSGALT00000040878	428293
ENSGALT00000040878	428293
ENSGALT00000040878	428293
ENSGALT00000040878	428295
ENSGALT00000040878	428295
ENSGALT00000040878	428295
ENSGALT00000040878	428295
ENSGALT00000040878	428295
ENSGALT00000040878	428295
ENSGALT00000040878	429206
ENSGALT00000040878	429206
ENSGALT00000040878	429206
ENSGALT00000040878	429206
ENSGALT00000040878	429206
ENSGALT00000040878	429206
ENSGALT00000040878	770434
ENSGALT00000040878	770434
ENSGALT00000040878	770434
ENSGALT00000040878	770434
ENSGALT00000040878	770434
ENSGALT00000040878	770434
ENSGALT00000040878	770684
ENSGALT00000040878	770684
ENSGALT00000040878	770684
ENSGALT00000040878	770684
ENSGALT00000040878	770684
ENSGALT00000040878	770684
ENSGALT00000040878	100859466
ENSGALT00000040878	100859466
ENSGALT00000040878	100859466
ENSGALT00000040878	100859466
ENSGALT00000040878	100859466
ENSGALT00000040878	100859466
ENSGALT00000031399	428291
ENSGALT00000031400	428287
ENSGALT00000031400	428287
ENSGALT00000031400	428287
ENSGALT00000031400	428287
ENSGALT00000031400	428287
ENSGALT00000031400	428287
ENSGALT00000031400	428287
ENSGALT00000031400	428289
ENSGALT00000031400	428289
ENSGALT00000031400	428289
ENSGALT00000031400	428289
ENSGALT00000031400	428289
ENSGALT00000031400	428289
ENSGALT00000031400	428289
ENSGALT00000031400	770926
ENSGALT00000031400	770926
ENSGALT00000031400	770926
ENSGALT00000031400	770926
ENSGALT00000031400	770926
ENSGALT00000031400	770926
ENSGALT00000031400	770926
ENSGALT00000031400	770940
ENSGALT00000031400	770940
ENSGALT00000031400	770940
ENSGALT00000031400	770940
ENSGALT00000031400	770940
ENSGALT00000031400	770940
ENSGALT00000031400	770940
ENSGALT00000031400	100858069
ENSGALT00000031400	100858069
ENSGALT00000031400	100858069
ENSGALT00000031400	100858069
ENSGALT00000031400	100858069
ENSGALT00000031400	100858069
ENSGALT00000031400	100858069
ENSGALT00000031400	100858100
ENSGALT00000031400	100858100
ENSGALT00000031400	100858100
ENSGALT00000031400	100858100
ENSGALT00000031400	100858100
ENSGALT00000031400	100858100
ENSGALT00000031400	100858100
ENSGALT00000031400	100859500
ENSGALT00000031400	100859500
ENSGALT00000031400	100859500
ENSGALT00000031400	100859500
ENSGALT00000031400	100859500
ENSGALT00000031400	100859500
ENSGALT00000031400	100859500
ENSGALT00000043766	426957
ENSGALT00000043766	426957
ENSGALT00000043766	100859690
ENSGALT00000043766	100859690
ENSGALT00000044111	426957
ENSGALT00000044111	426957
ENSGALT00000044111	100859690
ENSGALT00000044111	100859690
ENSGALT00000045034	771021
ENSGALT00000001343	101747521
ENSGALT00000043055	.
ENSGALT00000035717	374061
ENSGALT00000040606	419946
ENSGALT00000045087	.
ENSGALT00000044764	100857311
ENSGALT00000044939	100858806
ENSGALT00000045961	.
ENSGALT00000042858	100858200
ENSGALT00000001613	428178
ENSGALT00000002878	428185
ENSGALT00000043650	428196
ENSGALT00000044189	100858483
ENSGALT00000043514	.
ENSGALT00000044714	768579
ENSGALT00000043966	.
ENSGALT00000002477	374028
ENSGALT00000039687	373885
ENSGALT00000044480	100858043
ENSGALT00000007324	101748488
ENSGALT00000034585	100858347
ENSGALT00000044419	.
ENSGALT00000046233	417946
ENSGALT00000046233	417946
ENSGALT00000046233	417946
ENSGALT00000046233	417946
ENSGALT00000046233	417946
ENSGALT00000046233	417946
ENSGALT00000046233	417946
ENSGALT00000046233	417946
ENSGALT00000046233	427884
ENSGALT00000046233	427884
ENSGALT00000046233	427884
ENSGALT00000046233	427884
ENSGALT00000046233	427884
ENSGALT00000046233	427884
ENSGALT00000046233	427884
ENSGALT00000046233	427884
ENSGALT00000046233	770005
ENSGALT00000046233	770005
ENSGALT00000046233	770005
ENSGALT00000046233	770005
ENSGALT00000046233	770005
ENSGALT00000046233	770005
ENSGALT00000046233	770005
ENSGALT00000046233	770005
ENSGALT00000046233	770079
ENSGALT00000046233	770079
ENSGALT00000046233	770079
ENSGALT00000046233	770079
ENSGALT00000046233	770079
ENSGALT00000046233	770079
ENSGALT00000046233	770079
ENSGALT00000046233	770079
ENSGALT00000046233	770142
ENSGALT00000046233	770142
ENSGALT00000046233	770142
ENSGALT00000046233	770142
ENSGALT00000046233	770142
ENSGALT00000046233	770142
ENSGALT00000046233	770142
ENSGALT00000046233	770142
ENSGALT00000046233	100858049
ENSGALT00000046233	100858049
ENSGALT00000046233	100858049
ENSGALT00000046233	100858049
ENSGALT00000046233	100858049
ENSGALT00000046233	100858049
ENSGALT00000046233	100858049
ENSGALT00000046233	100858049
ENSGALT00000046233	100858319
ENSGALT00000046233	100858319
ENSGALT00000046233	100858319
ENSGALT00000046233	100858319
ENSGALT00000046233	100858319
ENSGALT00000046233	100858319
ENSGALT00000046233	100858319
ENSGALT00000046233	100858319
ENSGALT00000046233	101752019
ENSGALT00000046233	101752019
ENSGALT00000046233	101752019
ENSGALT00000046233	101752019
ENSGALT00000046233	101752019
ENSGALT00000046233	101752019
ENSGALT00000046233	101752019
ENSGALT00000046233	101752019
ENSGALT00000045120	417955
ENSGALT00000045120	417955
ENSGALT00000045120	417955
ENSGALT00000045120	417955
ENSGALT00000045120	417955
ENSGALT00000045120	427891
ENSGALT00000045120	427891
ENSGALT00000045120	427891
ENSGALT00000045120	427891
ENSGALT00000045120	427891
ENSGALT00000045120	100858459
ENSGALT00000045120	100858459
ENSGALT00000045120	100858459
ENSGALT00000045120	100858459
ENSGALT00000045120	100858459
ENSGALT00000045120	101749238
ENSGALT00000045120	101749238
ENSGALT00000045120	101749238
ENSGALT00000045120	101749238
ENSGALT00000045120	101749238
ENSGALT00000045120	101750582
ENSGALT00000045120	101750582
ENSGALT00000045120	101750582
ENSGALT00000045120	101750582
ENSGALT00000045120	101750582
ENSGALT00000043224	769973
ENSGALT00000043224	769973
ENSGALT00000043224	769973
ENSGALT00000043224	769973
ENSGALT00000043224	770188
ENSGALT00000043224	770188
ENSGALT00000043224	770188
ENSGALT00000043224	770188
ENSGALT00000043224	770267
ENSGALT00000043224	770267
ENSGALT00000043224	770267
ENSGALT00000043224	770267
ENSGALT00000043224	100858607
ENSGALT00000043224	100858607
ENSGALT00000043224	100858607
ENSGALT00000043224	100858607
ENSGALT00000045842	427891
ENSGALT00000045842	427891
ENSGALT00000045842	427891
ENSGALT00000045842	427891
ENSGALT00000045842	100858459
ENSGALT00000045842	100858459
ENSGALT00000045842	100858459
ENSGALT00000045842	100858459
ENSGALT00000045842	101749238
ENSGALT00000045842	101749238
ENSGALT00000045842	101749238
ENSGALT00000045842	101749238
ENSGALT00000045842	101750582
ENSGALT00000045842	101750582
ENSGALT00000045842	101750582
ENSGALT00000045842	101750582
ENSGALT00000021778	769973
ENSGALT00000021778	769973
ENSGALT00000021778	769973
ENSGALT00000021778	770267
ENSGALT00000021778	770267
ENSGALT00000021778	770267
ENSGALT00000021778	100858607
ENSGALT00000021778	100858607
ENSGALT00000021778	100858607
ENSGALT00000038058	417948
ENSGALT00000038058	417948
ENSGALT00000038058	417948
ENSGALT00000038058	417948
ENSGALT00000038058	417948
ENSGALT00000038058	417954
ENSGALT00000038058	417954
ENSGALT00000038058	417954
ENSGALT00000038058	417954
ENSGALT00000038058	417954
ENSGALT00000038058	427882
ENSGALT00000038058	427882
ENSGALT00000038058	427882
ENSGALT00000038058	427882
ENSGALT00000038058	427882
ENSGALT00000038058	427892
ENSGALT00000038058	427892
ENSGALT00000038058	427892
ENSGALT00000038058	427892
ENSGALT00000038058	427892
ENSGALT00000038058	100858354
ENSGALT00000038058	100858354
ENSGALT00000038058	100858354
ENSGALT00000038058	100858354
ENSGALT00000038058	100858354
ENSGALT00000045162	417955
ENSGALT00000045162	417955
ENSGALT00000045162	417955
ENSGALT00000045162	417955
ENSGALT00000045162	100858459
ENSGALT00000045162	100858459
ENSGALT00000045162	100858459
ENSGALT00000045162	100858459
ENSGALT00000045162	101749238
ENSGALT00000045162	101749238
ENSGALT00000045162	101749238
ENSGALT00000045162	101749238
ENSGALT00000045162	101750582
ENSGALT00000045162	101750582
ENSGALT00000045162	101750582
ENSGALT00000045162	101750582
ENSGALT00000038052	417957
ENSGALT00000042655	768333
ENSGALT00000042655	768333
ENSGALT00000042655	768333
ENSGALT00000042655	768333
ENSGALT00000042655	768333
ENSGALT00000042655	768333
ENSGALT00000042655	769809
ENSGALT00000042655	769809
ENSGALT00000042655	769809
ENSGALT00000042655	769809
ENSGALT00000042655	769809
ENSGALT00000042655	769809
ENSGALT00000042655	769852
ENSGALT00000042655	769852
ENSGALT00000042655	769852
ENSGALT00000042655	769852
ENSGALT00000042655	769852
ENSGALT00000042655	769852
ENSGALT00000042655	770022
ENSGALT00000042655	770022
ENSGALT00000042655	770022
ENSGALT00000042655	770022
ENSGALT00000042655	770022
ENSGALT00000042655	770022
ENSGALT00000042655	100857439
ENSGALT00000042655	100857439
ENSGALT00000042655	100857439
ENSGALT00000042655	100857439
ENSGALT00000042655	100857439
ENSGALT00000042655	100857439
ENSGALT00000042655	100858681
ENSGALT00000042655	100858681
ENSGALT00000042655	100858681
ENSGALT00000042655	100858681
ENSGALT00000042655	100858681
ENSGALT00000042655	100858681
ENSGALT00000042841	417956
ENSGALT00000042841	417956
ENSGALT00000042841	417956
ENSGALT00000042841	417956
ENSGALT00000042841	417956
ENSGALT00000042841	427886
ENSGALT00000042841	427886
ENSGALT00000042841	427886
ENSGALT00000042841	427886
ENSGALT00000042841	427886
ENSGALT00000042841	769973
ENSGALT00000042841	769973
ENSGALT00000042841	769973
ENSGALT00000042841	769973
ENSGALT00000042841	769973
ENSGALT00000042841	770267
ENSGALT00000042841	770267
ENSGALT00000042841	770267
ENSGALT00000042841	770267
ENSGALT00000042841	770267
ENSGALT00000042841	100858607
ENSGALT00000042841	100858607
ENSGALT00000042841	100858607
ENSGALT00000042841	100858607
ENSGALT00000042841	100858607
ENSGALT00000044624	427895
ENSGALT00000044624	427895
ENSGALT00000044624	427895
ENSGALT00000044624	427895
ENSGALT00000044624	100858459
ENSGALT00000044624	100858459
ENSGALT00000044624	100858459
ENSGALT00000044624	100858459
ENSGALT00000044624	101749238
ENSGALT00000044624	101749238
ENSGALT00000044624	101749238
ENSGALT00000044624	101749238
ENSGALT00000044624	101750582
ENSGALT00000044624	101750582
ENSGALT00000044624	101750582
ENSGALT00000044624	101750582
ENSGALT00000019229	427896
ENSGALT00000019230	769889
ENSGALT00000038008	417978
ENSGALT00000046204	.
ENSGALT00000019840	418013
ENSGALT00000030591	693258
ENSGALT00000020121	.
ENSGALT00000020346	427906
ENSGALT00000046229	101747984
ENSGALT00000020628	418067
ENSGALT00000043634	101749765
ENSGALT00000030553	.
ENSGALT00000021029	418126
ENSGALT00000045428	101750909
ENSGALT00000021244	395640
ENSGALT00000021428	427929
ENSGALT00000042799	101748372
ENSGALT00000042799	101748372
ENSGALT00000042799	101750394
ENSGALT00000042799	101750394
ENSGALT00000037400	.
ENSGALT00000043512	.
ENSGALT00000022862	418220
ENSGALT00000045786	.
ENSGALT00000027934	428101
ENSGALT00000023665	427948
ENSGALT00000024418	427956
ENSGALT00000046088	.
ENSGALT00000024742	418397
ENSGALT00000043684	101749410
ENSGALT00000043684	101749410
ENSGALT00000043684	101752020
ENSGALT00000043684	101752020
ENSGALT00000045766	.
ENSGALT00000024977	395846
ENSGALT00000024988	427963
ENSGALT00000025294	427966
ENSGALT00000025541	427974
ENSGALT00000046047	770758
ENSGALT00000025794	427979
ENSGALT00000025796	101748326
ENSGALT00000025846	427982
ENSGALT00000025867	427983
ENSGALT00000026015	427986
ENSGALT00000044614	.
ENSGALT00000044421	.
ENSGALT00000021815	430495
ENSGALT00000041254	428341
ENSGALT00000043931	101752135
ENSGALT00000045384	.
ENSGALT00000042785	.
ENSGALT00000001660	420082
ENSGALT00000043430	100858066
ENSGALT00000001942	428334
ENSGALT00000045080	.
ENSGALT00000046091	100858997
ENSGALT00000043923	.
ENSGALT00000046189	100008585
ENSGALT00000006628	420157
ENSGALT00000043844	.
ENSGALT00000001888	.
ENSGALT00000039218	427799
ENSGALT00000002482	427800
ENSGALT00000034869	417349
ENSGALT00000044944	.
ENSGALT00000045528	.
ENSGALT00000004751	417390
ENSGALT00000004916	373912
ENSGALT00000006974	427812
ENSGALT00000038508	395305
ENSGALT00000044707	.
ENSGALT00000043264	395299
ENSGALT00000011909	395225
ENSGALT00000045283	.
ENSGALT00000014725	427782
ENSGALT00000034215	417291
ENSGALT00000043520	431400
ENSGALT00000014506	.
ENSGALT00000014492	417279
ENSGALT00000044762	.
ENSGALT00000014401	101747936
ENSGALT00000014235	417261
ENSGALT00000014051	417257
ENSGALT00000001876	417108
ENSGALT00000045493	.
ENSGALT00000042651	.
ENSGALT00000044207	395077
ENSGALT00000044225	.
ENSGALT00000042727	.
ENSGALT00000003739	770664
ENSGALT00000045152	101748940
ENSGALT00000007887	100858928
ENSGALT00000044610	.
ENSGALT00000036248	770080
ENSGALT00000043917	.
ENSGALT00000010978	100858691
ENSGALT00000011381	416064
ENSGALT00000044566	.
ENSGALT00000045305	416094
ENSGALT00000036220	.
ENSGALT00000043471	.
ENSGALT00000043747	.
ENSGALT00000034888	100194427
ENSGALT00000045521	430546
ENSGALT00000043391	.
ENSGALT00000044396	.
ENSGALT00000034344	416280
ENSGALT00000034218	693264
ENSGALT00000009947	416302
ENSGALT00000011185	416334
ENSGALT00000011185	416334
ENSGALT00000011185	416334
ENSGALT00000011185	100858026
ENSGALT00000011185	100858026
ENSGALT00000011185	100858026
ENSGALT00000011185	100858291
ENSGALT00000011185	100858291
ENSGALT00000011185	100858291
ENSGALT00000043841	427643
ENSGALT00000043841	427643
ENSGALT00000043841	100858637
ENSGALT00000043841	100858637
ENSGALT00000042902	427643
ENSGALT00000042902	427643
ENSGALT00000042902	100858637
ENSGALT00000042902	100858637
ENSGALT00000046161	.
ENSGALT00000000497	396037
ENSGALT00000045952	770277
ENSGALT00000040657	771032
ENSGALT00000005527	395787
ENSGALT00000000646	419539
ENSGALT00000000205	768941
ENSGALT00000000211	768958
ENSGALT00000018619	.
ENSGALT00000043272	.
ENSGALT00000044940	.
ENSGALT00000030016	.
ENSGALT00000043374	.
ENSGALT00000043342	428303
ENSGALT00000045220	.
ENSGALT00000043846	100859830
ENSGALT00000045063	428303
ENSGALT00000044129	428303
ENSGALT00000044129	428303
ENSGALT00000044129	769926
ENSGALT00000044129	769926
ENSGALT00000043567	425854
ENSGALT00000043567	425854
ENSGALT00000043567	100857254
ENSGALT00000043567	100857254
ENSGALT00000022360	421028
ENSGALT00000022521	428516
ENSGALT00000022520	421047
ENSGALT00000030942	769685
ENSGALT00000044016	421054
ENSGALT00000023833	396070
ENSGALT00000024851	428537
ENSGALT00000024880	421134
ENSGALT00000030856	.
ENSGALT00000028394	430463
ENSGALT00000026439	420351
ENSGALT00000026417	420347
ENSGALT00000026354	420338
ENSGALT00000042949	.
ENSGALT00000036554	428383
ENSGALT00000043108	.
ENSGALT00000026027	395075
ENSGALT00000044390	395881
ENSGALT00000045591	769491
ENSGALT00000045591	769491
ENSGALT00000045591	100857978
ENSGALT00000045591	100857978
ENSGALT00000036531	100857382
ENSGALT00000036531	100857382
ENSGALT00000036531	100857382
ENSGALT00000036531	100857382
ENSGALT00000036531	100857710
ENSGALT00000036531	100857710
ENSGALT00000036531	100857710
ENSGALT00000036531	100857710
ENSGALT00000036531	100858444
ENSGALT00000036531	100858444
ENSGALT00000036531	100858444
ENSGALT00000036531	100858444
ENSGALT00000036531	100859039
ENSGALT00000036531	100859039
ENSGALT00000036531	100859039
ENSGALT00000036531	100859039
ENSGALT00000042709	.
ENSGALT00000043915	.
ENSGALT00000035899	101752158
ENSGALT00000045636	.
ENSGALT00000031449	100859283
ENSGALT00000042729	.
ENSGALT00000000598	395116
ENSGALT00000000599	395117
ENSGALT00000040625	404303
ENSGALT00000000911	428261
ENSGALT00000000931	771698
ENSGALT00000043797	.
ENSGALT00000045977	.
ENSGALT00000002100	771943
ENSGALT00000044011	.
ENSGALT00000004052	415340
ENSGALT00000028446	427485
ENSGALT00000022648	427519
ENSGALT00000044224	101750836
ENSGALT00000043189	415322
ENSGALT00000022707	101747646
ENSGALT00000044642	.
ENSGALT00000022224	430657
ENSGALT00000022224	430657
ENSGALT00000022224	771082
ENSGALT00000022224	771082
ENSGALT00000040815	.
ENSGALT00000044137	769154
ENSGALT00000045083	430661
ENSGALT00000044763	100859033
ENSGALT00000044763	100859033
ENSGALT00000044763	100859033
ENSGALT00000044763	100859148
ENSGALT00000044763	100859148
ENSGALT00000044763	100859148
ENSGALT00000044763	100859191
ENSGALT00000044763	100859191
ENSGALT00000044763	100859191
ENSGALT00000029663	100859249
ENSGALT00000040795	429492
ENSGALT00000044794	418813
ENSGALT00000044794	418813
ENSGALT00000044794	418813
ENSGALT00000044794	769121
ENSGALT00000044794	769121
ENSGALT00000044794	769121
ENSGALT00000044794	769269
ENSGALT00000044794	769269
ENSGALT00000044794	769269
ENSGALT00000040790	418813
ENSGALT00000040790	418813
ENSGALT00000040790	431325
ENSGALT00000040790	431325
ENSGALT00000014977	431324
ENSGALT00000014968	396480
ENSGALT00000043774	101751222
ENSGALT00000045667	101752245
ENSGALT00000043971	.
ENSGALT00000041276	395959
ENSGALT00000044609	100858126
ENSGALT00000044741	.
ENSGALT00000046001	.
ENSGALT00000036134	374029
ENSGALT00000045703	395144
ENSGALT00000002494	693254
ENSGALT00000028042	427820
ENSGALT00000034958	427828
ENSGALT00000045593	.
ENSGALT00000045492	396164
ENSGALT00000039370	427835
ENSGALT00000008268	417634
ENSGALT00000008607	101748157
ENSGALT00000039163	417650
ENSGALT00000045361	417657
ENSGALT00000008974	101751011
ENSGALT00000036946	428648
ENSGALT00000026392	.
ENSGALT00000026447	396104
ENSGALT00000026539	428652
ENSGALT00000026573	395419
ENSGALT00000026595	395734
ENSGALT00000042999	.
ENSGALT00000045050	.
ENSGALT00000042918	.
ENSGALT00000026907	422042
ENSGALT00000029739	771663
ENSGALT00000021767	430484
ENSGALT00000044240	.
ENSGALT00000045896	100858910
ENSGALT00000023482	100858654
ENSGALT00000009063	429681
ENSGALT00000043192	.
ENSGALT00000007889	420374
ENSGALT00000046078	.
ENSGALT00000043237	.
ENSGALT00000042880	374059
ENSGALT00000012445	420497
ENSGALT00000014298	420530
ENSGALT00000014710	771872
ENSGALT00000014752	374062
ENSGALT00000015431	420559
ENSGALT00000045366	.
ENSGALT00000017660	428429
ENSGALT00000045714	.
ENSGALT00000018177	428436
ENSGALT00000044793	.
ENSGALT00000018781	428446
ENSGALT00000019166	420696
ENSGALT00000019167	776400
ENSGALT00000019168	428452
ENSGALT00000019271	428454
ENSGALT00000019735	101748775
ENSGALT00000037485	776543
ENSGALT00000020702	428477
ENSGALT00000020737	771221
ENSGALT00000043782	420909
ENSGALT00000021044	428485
ENSGALT00000021124	373905
ENSGALT00000043445	101751180
ENSGALT00000044049	.
ENSGALT00000003906	769122
ENSGALT00000004354	395216
ENSGALT00000039676	101750986
ENSGALT00000033587	100858926
ENSGALT00000043816	101751732
ENSGALT00000008363	424462
ENSGALT00000033345	424513
ENSGALT00000044389	.
ENSGALT00000045439	.
ENSGALT00000043558	101747461
ENSGALT00000042744	.
ENSGALT00000017547	424659
ENSGALT00000017666	772378
ENSGALT00000038039	424673
ENSGALT00000044079	101751874
ENSGALT00000013613	421234
ENSGALT00000013616	101752029
ENSGALT00000013617	428547
ENSGALT00000014184	428552
